timestamp,tau
2026-02-19 11:55:06,0.03479472946418721
2026-02-19 12:05:06,0.034703635367392
2026-02-19 12:15:06,0.03466823893931775
2026-02-19 12:25:06,0.03475338521029937
2026-02-19 12:35:06,0.035257520095196365
2026-02-19 12:45:06,0.03498677596027801
2026-02-19 12:55:06,0.03513341001155358
2026-02-19 13:05:06,0.03527060987430698
2026-02-19 13:15:06,0.03516382056576387
2026-02-19 13:25:06,0.035168593083003054
2026-02-19 13:35:06,0.03538593941478422
2026-02-19 13:45:06,0.03591018329625538
2026-02-19 13:55:06,0.03622763559588184
2026-02-19 14:05:06,0.036447329007352036
2026-02-19 14:15:06,0.036320369779477744
2026-02-19 14:25:06,0.03637769109904736
2026-02-19 14:35:06,0.03626490997749781
2026-02-19 14:45:06,0.03686605916757896
2026-02-19 14:55:06,0.03687120830672318
2026-02-19 15:05:06,0.036750737813617436
2026-02-19 15:15:06,0.03549010156060857
2026-02-19 15:25:06,0.035990485630890176
2026-02-19 15:35:06,0.03659144488427775
2026-02-19 15:45:06,0.03657639466443595
2026-02-19 15:55:06,0.03684233431053596
2026-02-19 16:05:06,0.040524032662084625
2026-02-19 16:15:06,0.04076337583438361
2026-02-19 16:25:06,0.040780598652881195
2026-02-19 16:35:06,0.04186257177058054
2026-02-19 16:45:06,0.042250147733335776
2026-02-19 16:55:06,0.042695891664443486
2026-02-19 17:05:06,0.04339591964866192
2026-02-19 17:15:05,0.04377766026657082
2026-02-19 17:25:05,0.04428979384961797
2026-02-19 17:35:05,0.04545935437370976
2026-02-19 17:45:05,0.046185811556017434
2026-02-19 17:55:05,0.047293038398419154
2026-02-19 18:05:05,0.048134860965943216
2026-02-19 18:15:05,0.048153073786988944
2026-02-19 18:25:05,0.04882069891294837
2026-02-19 18:35:05,0.04915917749524465
2026-02-19 18:45:05,0.048538566877193476
2026-02-19 18:55:05,0.049258672748846426
2026-02-19 19:05:05,0.04979656459693648
2026-02-19 19:15:05,0.04911750688131637
2026-02-19 19:25:05,0.048380272351248525
2026-02-19 19:35:05,0.047264217088689914
2026-02-19 19:45:05,0.046238709993668095
2026-02-19 19:55:05,0.046830156994583885
2026-02-19 20:05:05,0.047914535389665544
2026-02-19 20:15:05,0.048498827190433726
2026-02-19 20:25:05,0.049500355814584625
2026-02-19 20:35:05,0.05015550434041576
2026-02-19 20:45:05,0.05040864009794963
2026-02-19 20:55:05,0.05147138592719657
2026-02-19 21:05:05,0.05090351626310629
2026-02-19 21:15:05,0.05063542421842244
2026-02-19 21:25:05,0.05015625704685253
2026-02-19 21:35:05,0.050097177591206944
2026-02-19 21:45:05,0.05086227605825489
2026-02-19 21:55:05,0.05064932879791816
2026-02-19 22:05:05,0.049087608081892824
2026-02-19 22:15:05,0.04920786635209834
2026-02-19 22:25:05,0.04925582032237728
2026-02-19 22:35:05,0.04944372505572201
2026-02-19 22:45:05,0.04955433181533562
2026-02-19 22:55:05,0.05029945993247865
2026-02-19 23:05:05,0.05235925537707328
2026-02-19 23:15:05,0.05505095135220384
2026-02-19 23:25:05,0.057703108886657625
2026-02-19 23:35:05,0.057478443008136405
2026-02-19 23:45:05,0.05989603658244811
2026-02-19 23:55:05,0.0624434292220542
